4.0|Tyler Natee|FR|RB|10|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|306|2016
|Total|||13|456|263|57.7|3559|7.8|21|18|130.55|35.1|273.8|306|2016
|Opponents|||13|417|219|52.5|2856|6.8|17|13|117.26|32.1|219.7|306|2016
1.0|C.J. Beathard|SR|QB|13|301|170|56.5|1929|6.4|17|10|122.32|23.2|148.4|312|2016
2.0|Nathan Stanley|FR|QB|5|9|5|55.6|62|6.9|0|0|113.43|1.8|12.4|312|2016
|Total|||13|310|175|56.5|1991|6.4|17|10|122.05|23.8|153.2|312|2016
|Opponents|||13|401|202|50.4|2618|6.5|18|9|115.53|30.8|201.4|312|2016
1.0|Jacob Park|SO|QB|10|226|133|58.8|1791|7.9|12|5|138.52|22.6|179.1|311|2016
2.0|Joel Lanning|JR|QB|12|169|99|58.6|1290|7.6|9|3|136.72|14.1|107.5|311|2016
3.0|Kyle Kempt|JR|QB|2|2|2|100.0|15|7.5|0|0|163.0|1.0|7.5|311|2016
4.0|Deshaunte Jones|FR|WR|12|1|1|100.0|10|10.0|0|0|184.0|0.1|0.8|311|2016
|Total|||12|398|235|59.0|3106|7.8|21|8|137.99|33.2|258.8|311|2016
|Opponents|||12|385|235|61.0|2817|7.3|25|9|139.25|32.1|234.8|311|2016
1.0|Montell Cozart|JR|QB|8|191|112|58.6|1075|5.6|7|9|108.59|23.9|134.4|328|2016
2.0|Carter Stanley|FR|QB|9|156|93|59.6|959|6.1|6|6|116.25|17.3|106.6|328|2016
3.0|Ryan Willis|SO|QB|7|117|72|61.5|811|6.9|3|7|116.26|16.7|115.9|328|2016
4.0|Steven Sims Jr.|SO|WR|12|1|1|100.0|40|40.0|0|0|436.0|0.1|3.3|328|2016
|Total|||12|465|278|59.8|2885|6.2|16|22|113.8|38.8|240.4|328|2016
|Opponents|||12|357|211|59.1|2637|7.4|26|10|139.58|29.8|219.8|328|2016
1.0|Jesse Ertz|JR|QB|13|264|152|57.6|1755|6.6|9|4|121.64|20.3|135.0|327|2016
2.0|Joe Hubener|SR|QB|6|39|22|56.4|275|7.1|1|1|118.97|6.5|45.8|327|2016
3.0|Alex Delton|FR|QB|4|6|3|50.0|11|1.8|0|0|65.4|1.5|2.8|327|2016
|Total|||13|309|177|57.3|2041|6.6|10|5|120.2|23.8|157.0|327|2016
|Opponents|||13|474|297|62.7|3545|7.5|26|16|136.83|36.5|272.7|327|2016
1.0|Nick Holley|JR|QB|11|146|72|49.3|868|5.9|4|3|104.19|13.3|78.9|331|2016
2.0|George Bollas|SO|QB|8|58|27|46.6|402|6.9|2|2|109.25|7.3|50.3|331|2016
3.0|Mylik Mitchell|FR|QB|4|69|39|56.5|363|5.3|5|1|121.72|17.3|90.8|331|2016
4.0|Justin Agner|FR|QB|2|15|8|53.3|64|4.3|0|2|62.5|7.5|32.0|331|2016
5.0|Colin Reardon|SR|WR|10|3|1|33.3|3|1.0|0|0|41.73|0.3|0.3|331|2016
6.0|Kavious Price|FR|WR|10|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|331|2016
|Total|||12|292|147|50.3|1700|5.8|11|8|106.19|24.3|141.7|331|2016
|Opponents|||12|353|183|51.8|2361|6.7|16|12|116.18|29.4|196.8|331|2016
1.0|Stephen Johnson|JR|QB|12|265|145|54.7|2037|7.7|13|6|130.95|22.1|169.8|334|2016
2.0|Drew Barker|SO|QB|3|36|18|50.0|334|9.3|4|5|136.83|12.0|111.3|334|2016
3.0|Luke Wright|SO|QB|2|4|3|75.0|28|7.0|0|1|83.8|2.0|14.0|334|2016
4.0|Benjamin Snell, Jr.|FR|RB|13|4|2|50.0|16|4.0|0|0|83.6|0.3|1.2|334|2016
5.0|Jojo Kemp|SR|RB|10|1|1|100.0|14|14.0|0|0|217.6|0.1|1.4|334|2016
6.0|Team|||7|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|334|2016
7.0|Tristan Yeomans|SO|OL|12|1|1|100.0|-10|-10.0|0|0|16.0|0.1|-0.8|334|2016
|Total|||13|312|170|54.5|2419|7.8|17|12|129.91|24.0|186.1|334|2016
|Opponents|||13|352|202|57.4|2679|7.6|20|13|132.68|27.1|206.1|334|2016
1.0|Danny Etling|JR|QB|11|269|160|59.5|2123|7.9|11|5|135.54|24.5|193.0|365|2016
2.0|Brandon Harris|JR|QB|4|25|13|52.0|139|5.6|1|2|95.9|6.3|34.8|365|2016
3.0|Justin McMillan|FR|QB|1|1|1|100.0|19|19.0|0|0|259.6|1.0|19.0|365|2016
4.0|Josh Growden|FR|P|12|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|365|2016
5.0|Leonard Fournette|JR|RB|7|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|365|2016
6.0|Malachi Dupre|JR|WR|12|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|365|2016
|Total|||12|298|174|58.4|2281|7.7|12|7|131.27|24.8|190.1|365|2016
|Opponents|||12|364|194|53.3|2366|6.5|9|9|111.11|30.3|197.2|365|2016
1.0|Ryan Higgins|SR|QB|13|496|329|66.3|4617|9.3|41|8|168.57|38.2|355.2|366|2016
2.0|J'mar Smith|FR|QB|8|43|30|69.8|412|9.6|2|1|160.95|5.4|51.5|366|2016
3.0|Price Wilson|SO|QB|4|4|3|75.0|58|14.5|0|0|196.8|1.0|14.5|366|2016
|Total|||14|543|362|66.7|5087|9.4|43|9|168.18|38.8|363.4|366|2016
|Opponents|||14|494|323|65.4|3846|7.8|33|9|149.18|35.3|274.7|366|2016
1.0|Anthony Jennings|SR|QB|13|323|193|59.8|2178|6.7|11|13|119.58|24.8|167.5|671|2016
2.0|Jalen Nixon|SR|QB|7|13|8|61.5|84|6.5|0|0|115.82|1.9|12.0|671|2016
3.0|Al Riles|SR|WR|13|2|1|50.0|48|24.0|1|0|416.6|0.2|3.7|671|2016
4.0|Jordan Davis|SO|QB|8|3|2|66.7|7|2.3|0|0|86.27|0.4|0.9|671|2016
5.0|Dion Ray|FR|QB|6|1|0|0.0|0|0.0|0|0|0.0|0.2|0.0|671|2016
6.0|Team|||11|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|671|2016
|Total|||13|343|204|59.5|2317|6.8|12|13|120.19|26.4|178.2|671|2016
|Opponents|||13|439|271|61.7|3249|7.4|18|10|132.87|33.8|249.9|671|2016
1.0|Garrett Smith|SO|QB|8|179|103|57.5|1237|6.9|9|7|124.36|22.4|154.6|498|2016
2.0|Caleb Evans|FR|QB|7|144|76|52.8|834|5.8|4|6|102.27|20.6|119.1|498|2016
3.0|Will Collins|FR|QB|6|40|19|47.5|233|5.8|2|3|97.93|6.7|38.8|498|2016
4.0|Team|||6|1|0|0.0|0|0.0|0|0|0.0|0.2|0.0|498|2016
|Total|||12|364|198|54.4|2304|6.3|15|16|112.38|30.3|192.0|498|2016
|Opponents|||12|322|192|59.6|2641|8.2|22|6|147.35|26.8|220.1|498|2016
1.0|Lamar Jackson|SO|QB|13|409|230|56.2|3543|8.7|30|9|148.82|31.5|272.5|367|2016
2.0|Kyle Bolin|JR|QB|6|27|18|66.7|234|8.7|2|1|156.5|4.5|39.0|367|2016
|Total|||13|436|248|56.9|3777|8.7|32|10|149.28|33.5|290.5|367|2016
|Opponents|||13|411|224|54.5|2692|6.5|29|15|125.5|31.6|207.1|367|2016
1.0|Chase Litton|SO|QB|10|371|231|62.3|2612|7.0|24|9|137.9|37.1|261.2|388|2016
2.0|Garet Morrell|FR|QB|5|67|33|49.3|290|4.3|4|3|96.35|13.4|58.0|388|2016
|Total|||12|438|264|60.3|2902|6.6|28|12|131.55|36.5|241.8|388|2016
|Opponents|||12|372|220|59.1|3044|8.2|21|8|142.21|31.0|253.7|388|2016
1.0|Perry Hills|SR|QB|11|197|122|61.9|1464|7.4|12|4|140.39|17.9|133.1|392|2016
2.0|Tyrrell Pigrome|FR|QB|11|71|37|52.1|322|4.5|2|2|93.87|6.5|29.3|392|2016
3.0|Caleb Rowe|SR|QB|12|37|19|51.4|296|8.0|0|3|102.33|3.1|24.7|392|2016
4.0|Max Bortenschlager|FR|QB|2|33|16|48.5|209|6.3|1|0|111.69|16.5|104.5|392|2016
5.0|D.J. Moore|SO|WR|13|2|1|50.0|21|10.5|0|0|138.2|0.2|1.6|392|2016
6.0|Wade Lees|FR|P|13|1|1|100.0|5|5.0|0|0|142.0|0.1|0.4|392|2016
7.0|Team|||9|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|392|2016
|Total|||13|342|196|57.3|2317|6.8|15|9|123.43|26.3|178.2|392|2016
|Opponents|||13|394|221|56.1|2760|7.0|19|5|128.3|30.3|212.3|392|2016
1.0|Andrew Ford|SO|QB|11|365|222|60.8|2665|7.3|26|14|137.99|33.2|242.3|400|2016
2.0|Ross Comis|SO|QB|4|63|28|44.4|370|5.9|1|1|95.84|15.8|92.5|400|2016
3.0|Randall West|FR|QB|2|5|3|60.0|45|9.0|0|0|135.6|2.5|22.5|400|2016
4.0|Bernard Davis|SR|WR|12|2|0|0.0|0|0.0|0|0|0.0|0.2|0.0|400|2016
5.0|Andrew Libby|JR|RB|12|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|400|2016
|Total|||12|436|253|58.0|3080|7.1|27|15|130.93|36.3|256.7|400|2016
|Opponents|||12|394|254|64.5|3115|7.9|27|4|151.46|32.8|259.6|400|2016
1.0|Riley Ferguson|JR|QB|13|443|280|63.2|3698|8.3|32|10|152.66|34.1|284.5|404|2016
2.0|Jason Stewart|SR|QB|5|32|21|65.6|229|7.2|2|0|146.37|6.4|45.8|404|2016
3.0|Phil Mayhue|JR|WR|13|1|1|100.0|18|18.0|0|0|251.2|0.1|1.4|404|2016
4.0|Spencer Smith|JR|P|13|1|1|100.0|12|12.0|0|0|200.8|0.1|0.9|404|2016
|Total|||13|477|303|63.5|3957|8.3|34|10|152.54|36.7|304.4|404|2016
|Opponents|||13|495|304|61.4|3246|6.6|20|16|123.37|38.1|249.7|404|2016
1.0|Brad Kaaya|JR|QB|13|421|261|62.0|3532|8.4|27|7|150.31|32.4|271.7|415|2016
2.0|Malik Rosier|SO|QB|6|4|2|50.0|32|8.0|0|0|117.2|0.7|5.3|415|2016
3.0|Team|||10|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|415|2016
|Total|||13|426|263|61.7|3564|8.4|27|7|149.64|32.8|274.2|415|2016
|Opponents|||13|446|262|58.7|2779|6.2|17|8|120.07|34.3|213.8|415|2016
1.0|Gus Ragland|SO|QB|7|179|115|64.2|1537|8.6|17|1|166.6|25.6|219.6|414|2016
2.0|Billy Bahl|SO|QB|7|125|69|55.2|1154|9.2|8|4|147.47|17.9|164.9|414|2016
3.0|Noah Wezensky|FR|QB|2|53|28|52.8|307|5.8|2|2|106.38|26.5|153.5|414|2016
4.0|Rokeem Williams|SR|WR|11|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|414|2016
|Total|||13|358|212|59.2|2998|8.4|27|7|150.54|27.5|230.6|414|2016
|Opponents|||13|408|238|58.3|2715|6.7|15|14|119.49|31.4|208.8|414|2016
1.0|Wilton Speight|JR|QB|12|331|204|61.6|2538|7.7|18|7|139.76|27.6|211.5|418|2016
2.0|John O'Korn|SR|QB|8|34|20|58.8|173|5.1|2|0|120.97|4.3|21.6|418|2016
3.0|Shane Morris|SR|QB|6|5|4|80.0|45|9.0|0|0|155.6|0.8|7.5|418|2016
|Total|||13|370|228|61.6|2756|7.4|20|7|138.25|28.5|212.0|418|2016
|Opponents|||13|328|143|43.6|1853|5.6|11|13|94.19|25.2|142.5|418|2016
1.0|Tyler O'Connor|SR|QB|11|262|154|58.8|1970|7.5|16|9|135.22|23.8|179.1|416|2016
2.0|Brian Lewerke|FR|QB|4|57|31|54.4|381|6.7|2|1|118.61|14.3|95.3|416|2016
3.0|Damion Terry|JR|QB|7|46|22|47.8|253|5.5|1|1|96.85|6.6|36.1|416|2016
4.0|R.J. Shelton|SR|WR|12|3|3|100.0|59|19.7|0|0|265.2|0.3|4.9|416|2016
5.0|Colar Kuhns|SO|QB|1|1|1|100.0|5|5.0|0|0|142.0|1.0|5.0|416|2016
6.0|Team|||7|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|416|2016
|Total|||12|370|211|57.0|2668|7.2|19|11|128.6|30.8|222.3|416|2016
|Opponents|||12|332|198|59.6|2474|7.5|19|8|136.31|27.7|206.2|416|2016
1.0|Brent Stockstill|SO|QB|10|414|262|63.3|3233|7.8|31|7|150.22|41.4|323.3|419|2016
2.0|John Urzua|FR|QB|5|131|78|59.5|816|6.2|8|8|119.8|26.2|163.2|419|2016
3.0|Richie James|SO|WR|13|7|6|85.7|80|11.4|0|0|181.71|0.5|6.2|419|2016
4.0|Dennis Andrews|SR|WR|13|3|2|66.7|73|24.3|0|0|271.07|0.2|5.6|419|2016
5.0|I'Tavius Mathers|SR|RB|13|1|1|100.0|34|34.0|0|0|385.6|0.1|2.6|419|2016
|Total|||13|556|349|62.8|4236|7.6|39|15|144.52|42.8|325.8|419|2016
|Opponents|||13|491|286|58.2|3260|6.6|24|11|125.68|37.8|250.8|419|2016
1.0|Mitch Leidner|SR|QB|12|307|173|56.4|2169|7.1|8|12|116.48|25.6|180.8|428|2016
2.0|Conor Rhoda|JR|QB|3|16|8|50.0|88|5.5|1|0|116.83|5.3|29.3|428|2016
3.0|Team|||9|5|0|0.0|0|0.0|0|0|0.0|0.6|0.0|428|2016
|Total|||13|328|181|55.2|2257|6.9|9|12|114.72|25.2|173.6|428|2016
|Opponents|||13|487|274|56.3|3002|6.2|22|9|119.25|37.5|230.9|428|2016
1.0|Chad Kelly|SR|QB|9|328|205|62.5|2758|8.4|19|8|147.38|36.4|306.4|433|2016
2.0|Shea Patterson|FR|QB|3|132|72|54.5|880|6.7|6|3|121.0|44.0|293.3|433|2016
3.0|Jason Pellerin|FR|QB|9|22|11|50.0|104|4.7|2|3|92.44|2.4|11.6|433|2016
4.0|Markell Pack|JR|WR|12|1|1|100.0|37|37.0|0|0|410.8|0.1|3.1|433|2016
|Total|||12|483|289|59.8|3779|7.8|27|14|138.2|40.3|314.9|433|2016
|Opponents|||12|350|206|58.9|2579|7.4|15|8|130.33|29.2|214.9|433|2016
1.0|Nick Fitzgerald|SO|QB|13|361|196|54.3|2423|6.7|21|10|124.33|27.8|186.4|430|2016
2.0|Damian Williams|JR|QB|5|47|31|66.0|272|5.8|2|0|128.61|9.4|54.4|430|2016
3.0|Fred Ross|SR|WR|13|2|2|100.0|26|13.0|1|0|374.2|0.2|2.0|430|2016
4.0|Nick Tiano|FR|QB|5|1|1|100.0|5|5.0|0|0|142.0|0.2|1.0|430|2016
|Total|||13|411|230|56.0|2726|6.6|24|10|126.08|31.6|209.7|430|2016
|Opponents|||13|472|291|61.7|3660|7.8|33|14|143.92|36.3|281.5|430|2016
1.0|Drew Lock|SO|QB|12|434|237|54.6|3399|7.8|23|10|133.28|36.2|283.3|434|2016
2.0|Marvin Zanders|SO|QB|8|12|10|83.3|114|9.5|1|0|190.63|1.5|14.3|434|2016
3.0|Eric Laurent|SR|WR|12|1|1|100.0|21|21.0|1|0|606.4|0.1|1.8|434|2016
4.0|Corey Fatony|SO|P|12|1|1|100.0|11|11.0|0|0|192.4|0.1|0.9|434|2016
|Total|||12|448|249|55.6|3545|7.9|25|10|136.0|37.3|295.4|434|2016
|Opponents|||12|418|241|57.7|2962|7.1|17|15|123.42|34.8|246.8|434|2016
1.0|Will Worth|SR|QB|12|117|72|61.5|1397|11.9|8|3|179.28|9.8|116.4|726|2016
2.0|Zach Abey|SO|QB|5|35|20|57.1|352|10.1|1|4|128.19|7.0|70.4|726|2016
3.0|Tago Smith|SR|QB|1|1|1|100.0|45|45.0|0|0|478.0|1.0|45.0|726|2016
4.0|Team|||9|5|0|0.0|0|0.0|0|0|0.0|0.6|0.0|726|2016
|Total|||14|158|93|58.9|1794|11.4|9|7|164.17|11.3|128.1|726|2016
|Opponents|||14|413|267|64.6|3557|8.6|29|7|156.78|29.5|254.1|726|2016
1.0|Tommy Armstrong Jr.|SR|QB|11|294|151|51.4|2180|7.4|14|8|123.92|26.7|198.2|463|2016
2.0|Ryker Fyfe|SR|QB|8|99|48|48.5|558|5.6|4|1|107.14|12.4|69.8|463|2016
3.0|Zack Darlington|SO|WR|12|6|2|33.3|14|2.3|0|0|52.93|0.5|1.2|463|2016
4.0|Team|||10|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|463|2016
|Total|||13|400|201|50.3|2752|6.9|18|9|118.39|30.8|211.7|463|2016
|Opponents|||13|422|254|60.2|2806|6.6|16|16|120.97|32.5|215.8|463|2016
1.0|Ty Gangi|SO|QB|10|172|99|57.6|1301|7.6|8|6|129.47|17.2|130.1|466|2016
2.0|Tyler Stewart|SR|QB|8|174|110|63.2|1161|6.7|9|3|132.88|21.8|145.1|466|2016
3.0|Andrew Celis|SO|WR|12|3|1|33.3|36|12.0|1|0|244.13|0.3|3.0|466|2016
4.0|Team|||10|7|0|0.0|0|0.0|0|0|0.0|0.7|0.0|466|2016
|Total|||12|356|210|59.0|2498|7.0|18|9|129.55|29.7|208.2|466|2016
|Opponents|||12|240|142|59.2|1901|7.9|12|5|138.04|20.0|158.4|466|2016
1.0|Lamar Jordan|JR|QB|12|75|40|53.3|681|9.1|6|4|145.33|6.3|56.8|473|2016
2.0|Austin Apodaca|SR|QB|10|98|53|54.1|654|6.7|5|2|122.89|9.8|65.4|473|2016
3.0|JaJuan Lawson|SO|QB|4|5|3|60.0|54|10.8|0|0|150.72|1.3|13.5|473|2016
4.0|Team|||10|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|473|2016
|Total|||13|179|96|53.6|1389|7.8|11|6|132.39|13.8|106.8|473|2016
|Opponents|||13|345|201|58.3|2890|8.4|24|8|146.95|26.5|222.3|473|2016
1.0|Tyler Rogers|SR|QB|11|404|224|55.4|2603|6.4|16|12|116.7|36.7|236.6|472|2016
2.0|Conner Cramer|JR|QB|8|39|17|43.6|188|4.8|2|3|85.63|4.9|23.5|472|2016
3.0|Nick Jeanty|SO|QB|4|15|10|66.7|108|7.2|2|0|171.15|3.8|27.0|472|2016
4.0|Tyrian Taylor|SR|WR|12|1|1|100.0|31|31.0|1|0|690.4|0.1|2.6|472|2016
5.0|Johnathan Boone|SO|WR|12|1|1|100.0|9|9.0|1|0|505.6|0.1|0.8|472|2016
6.0|Team|||7|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|472|2016
|Total|||12|461|253|54.9|2939|6.4|22|15|117.67|38.4|244.9|472|2016
|Opponents|||12|360|232|64.4|3029|8.4|23|13|148.98|30.0|252.4|472|2016
1.0|Mitch Trubisky|JR|QB|13|447|304|68.0|3748|8.4|30|6|157.91|34.4|288.3|457|2016
2.0|Nathan Elliott|FR|QB|4|9|8|88.9|55|6.1|0|0|140.22|2.3|13.8|457|2016
3.0|Austin Proehl|JR|WR|13|1|1|100.0|8|8.0|0|0|167.2|0.1|0.6|457|2016
4.0|Team|||2|1|0|0.0|0|0.0|0|0|0.0|0.5|0.0|457|2016
5.0|Ryan Switzer|SR|WR|13|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|457|2016
|Total|||13|459|313|68.2|3811|8.3|30|6|156.9|35.3|293.2|457|2016
|Opponents|||13|328|183|55.8|2350|7.2|11|1|126.44|25.2|180.8|457|2016
1.0|Ryan Finley|SO|QB|13|402|243|60.4|3055|7.6|18|8|135.09|30.9|235.0|490|2016
2.0|Jalan McClendon|SO|QB|10|30|16|53.3|176|5.9|1|4|86.94|3.0|17.6|490|2016
3.0|Gavin Locklear|JR|WR|11|3|2|66.7|66|22.0|0|0|251.47|0.3|6.0|490|2016
4.0|Jaylen Samuels|JR|TE|13|1|1|100.0|59|59.0|1|0|925.6|0.1|4.5|490|2016
5.0|Jakobi Meyers|FR|QB|13|2|1|50.0|27|13.5|0|0|163.4|0.2|2.1|490|2016
|Total|||13|438|263|60.0|3383|7.7|20|12|134.52|33.7|260.2|490|2016
|Opponents|||13|470|275|58.5|3174|6.8|16|10|122.21|36.2|244.2|490|2016
1.0|Mason Fine|FR|QB|10|261|155|59.4|1572|6.0|6|5|113.74|26.1|157.2|497|2016
2.0|Alec Morris|SR|QB|6|185|105|56.8|1126|6.1|9|7|116.36|30.8|187.7|497|2016
3.0|Eric Keena|SR|P|13|1|1|100.0|10|10.0|0|0|184.0|0.1|0.8|497|2016
4.0|Quinn Shanbour|JR|QB|1|1|0|0.0|0|0.0|0|0|0.0|1.0|0.0|497|2016
5.0|Tyler Wilson|FR|WR|12|1|0|0.0|0|0.0|0|1|-200.0|0.1|0.0|497|2016
|Total|||13|449|261|58.1|2708|6.0|15|13|114.03|34.5|208.3|497|2016
|Opponents|||13|354|182|51.4|2603|7.4|20|14|123.92|27.2|200.2|497|2016
1.0|Anthony Maddie|SR|QB|7|175|105|60.0|1213|6.9|8|5|127.59|25.0|173.3|503|2016
2.0|Ryan Graham|SO|QB|9|127|71|55.9|680|5.4|8|6|112.22|14.1|75.6|503|2016
3.0|Drew Hare|SR|QB|3|59|37|62.7|425|7.2|3|0|140.0|19.7|141.7|503|2016
4.0|Daniel Santacaterina|FR|QB|3|38|18|47.4|361|9.5|1|2|125.33|12.7|120.3|503|2016
5.0|Christian Blake|JR|WR|12|1|1|100.0|9|9.0|0|0|175.6|0.1|0.8|503|2016
|Total|||12|400|232|58.0|2688|6.7|20|13|124.45|33.3|224.0|503|2016
|Opponents|||12|416|236|56.7|3008|7.2|25|14|130.57|34.7|250.7|503|2016
1.0|Clayton Thorson|SO|QB|13|478|280|58.6|3182|6.7|22|9|125.92|36.8|244.8|509|2016
2.0|Matt Alviti|JR|QB|4|1|1|100.0|2|2.0|0|0|116.8|0.3|0.5|509|2016
3.0|Jack Mitchell|SR|K|13|1|1|100.0|2|2.0|0|0|116.8|0.1|0.2|509|2016
4.0|Team|||10|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|509|2016
5.0|Matt Micucci|SR|K|11|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|509|2016
6.0|Andrew Scanlan|SR|WR|13|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|509|2016
|Total|||13|483|282|58.4|3186|6.6|22|9|125.1|37.2|245.1|509|2016
|Opponents|||13|496|303|61.1|3448|7.0|13|16|121.69|38.2|265.2|509|2016
1.0|DeShone Kizer|JR|QB|12|361|212|58.7|2925|8.1|26|9|145.57|30.1|243.8|513|2016
2.0|Malik Zaire|SR|QB|8|23|11|47.8|122|5.3|1|0|106.73|2.9|15.3|513|2016
3.0|Chris Finke|SO|WR|10|2|1|50.0|4|2.0|0|0|66.8|0.2|0.4|513|2016
4.0|Torii Hunter Jr.|SR|WR|9|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|513|2016
5.0|Team|||7|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|513|2016
|Total|||12|388|224|57.7|3051|7.9|27|9|142.1|32.3|254.3|513|2016
|Opponents|||12|313|193|61.7|2357|7.5|14|8|134.56|26.1|196.4|513|2016
1.0|Greg Windham|SR|QB|11|297|161|54.2|1895|6.4|14|8|117.97|27.0|172.3|519|2016
2.0|Quinton Maxwell|FR|QB|10|161|89|55.3|1247|7.7|8|4|131.77|16.1|124.7|519|2016
|Total|||14|458|250|54.6|3142|6.9|22|12|122.82|32.7|224.4|519|2016
|Opponents|||14|489|308|63.0|3581|7.3|25|15|135.24|34.9|255.8|519|2016
1.0|J.T. Barrett|JR|QB|13|379|233|61.5|2555|6.7|24|7|135.31|29.2|196.5|518|2016
2.0|Joe Burrow|FR|QB|6|28|22|78.6|226|8.1|2|0|169.94|4.7|37.7|518|2016
3.0|Team|||8|2|0|0.0|0|0.0|0|0|0.0|0.3|0.0|518|2016
|Total|||13|409|255|62.3|2781|6.8|26|7|137.03|31.5|213.9|518|2016
|Opponents|||13|401|196|48.9|2239|5.6|11|21|94.37|30.8|172.2|518|2016
1.0|Baker Mayfield|JR|QB|13|358|254|70.9|3965|11.1|40|8|196.38|27.5|305.0|522|2016
2.0|Austin Kendall|FR|QB|2|22|16|72.7|143|6.5|2|0|157.33|11.0|71.5|522|2016
3.0|Joe Mixon|SO|RB|12|1|1|100.0|26|26.0|1|0|648.4|0.1|2.2|522|2016
4.0|Dede Westbrook|SR|WR|13|2|0|0.0|0|0.0|0|0|0.0|0.2|0.0|522|2016
5.0|Team|||7|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|522|2016
|Total|||13|384|271|70.6|4134|10.8|43|8|193.78|29.5|318.0|522|2016
|Opponents|||13|495|271|54.7|3502|7.1|29|9|129.87|38.1|269.4|522|2016
1.0|Mason Rudolph|JR|QB|13|448|284|63.4|4091|9.1|28|4|158.94|34.5|314.7|521|2016
2.0|Taylor Cornelius|SO|QB|2|9|7|77.8|64|7.1|0|0|137.51|4.5|32.0|521|2016
3.0|Chris Carson|SR|RB|9|2|1|50.0|24|12.0|0|0|150.8|0.2|2.7|521|2016
4.0|Austin Hays|SR|WR|13|1|1|100.0|22|22.0|0|0|284.8|0.1|1.7|521|2016
5.0|John Kolar|FR|QB|1|2|1|50.0|8|4.0|0|0|83.6|2.0|8.0|521|2016
6.0|Dillon Stoner|FR|WR|4|2|1|50.0|2|1.0|1|0|223.4|0.5|0.5|521|2016
7.0|Jalen McCleskey|SO|WR|13|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|521|2016
|Total|||13|465|295|63.4|4211|9.1|29|4|158.37|35.8|323.9|521|2016
|Opponents|||13|431|263|61.0|3287|7.6|22|14|135.42|33.2|252.8|521|2016
1.0|David Washington|SR|QB|13|340|202|59.4|2836|8.3|31|5|156.62|26.2|218.2|523|2016
2.0|Blake LaRussa|FR|QB|10|24|14|58.3|140|5.8|0|1|99.0|2.4|14.0|523|2016
3.0|Shuler Bentley|SO|QB|2|10|4|40.0|66|6.6|0|0|95.44|5.0|33.0|523|2016
|Total|||13|374|220|58.8|3042|8.1|31|6|151.29|28.8|234.0|523|2016
|Opponents|||13|418|245|58.6|2944|7.0|21|11|129.09|32.2|226.5|523|2016
1.0|Justin Herbert|FR|QB|9|255|162|63.5|1936|7.6|19|4|148.75|28.3|215.1|529|2016
2.0|Dakota Prukop||QB|6|143|94|65.7|1214|8.5|8|2|152.71|23.8|202.3|529|2016
3.0|Jalen Brown|SO|WR|12|1|1|100.0|33|33.0|1|0|707.2|0.1|2.8|529|2016
|Total|||12|399|257|64.4|3183|8.0|28|6|151.57|33.3|265.3|529|2016
|Opponents|||12|449|291|64.8|3263|7.3|29|9|143.15|37.4|271.9|529|2016
1.0|Marcus McMaryion|SO|QB|8|170|101|59.4|1286|7.6|10|5|136.49|21.3|160.8|528|2016
2.0|Darell Garretson|JR|QB|6|146|73|50.0|617|4.2|3|4|86.8|24.3|102.8|528|2016
3.0|Conor Blount|FR|QB|4|35|19|54.3|183|5.2|0|2|86.78|8.8|45.8|528|2016
4.0|Seth Collins|SO|WR|10|2|0|0.0|0|0.0|0|0|0.0|0.2|0.0|528|2016
|Total|||12|353|193|54.7|2086|5.9|13|11|110.23|29.4|173.8|528|2016
|Opponents|||12|402|226|56.2|2534|6.3|15|7|118.0|33.5|211.2|528|2016
1.0|Trace McSorley|SO|QB|14|387|224|57.9|3614|9.3|29|8|156.93|27.6|258.1|539|2016
2.0|Tommy Stevens|FR|QB|7|3|2|66.7|36|12.0|0|0|167.47|0.4|5.1|539|2016
3.0|Team|||9|1|0|0.0|0|0.0|0|0|0.0|0.1|0.0|539|2016
|Total|||14|391|226|57.8|3650|9.3|29|8|156.6|27.9|260.7|539|2016
|Opponents|||14|472|292|61.9|3033|6.4|18|10|124.19|33.7|216.6|539|2016
